Contig,Orthogroup
Mcav_DN5120_c0_g2_i2,OG0007618
Mcav_DN5120_c1_g1_i1,OG0007618
Mcav_DN51002_c0_g1_i1,OG0007617
Mcav_DN52693_c0_g1_i1,OG0007617
Mcav_DN50666_c0_g1_i11,OG0007616
Mcav_DN50666_c0_g1_i11,OG0007616
Mcav_DN5039_c0_g1_i3,OG0007615
Mcav_DN5039_c0_g3_i1,OG0007615
Mcav_DN48724_c0_g2_i4,OG0007614
Mcav_DN47296_c0_g1_i2,OG0007613
Mcav_DN46883_c0_g1_i2,OG0007612
Mcav_DN46883_c0_g4_i3,OG0007612
Mcav_DN4531_c0_g3_i1,OG0007611
Mcav_DN442_c0_g2_i1,OG0007610
Mcav_DN2563_c0_g1_i2,OG0008502
Mcav_DN42700_c0_g1_i1,OG0008503
Mcav_DN93615_c0_g2_i1,OG0008500
0,OG0008501
Mcav_DN35335_c0_g1_i4,OG0008506
Mcav_DN369936_c0_g1_i1,OG0008506
Mcav_DN78435_c0_g4_i1,OG0008507
Mcav_DN20660_c2_g1_i4,OG0008504
Mcav_DN19945_c0_g1_i1,OG0008505
Mcav_DN22231_c0_g1_i4,OG0008508
Mcav_DN22231_c0_g2_i2,OG0008508
Mcav_DN58142_c0_g2_i2,OG0008509
Mcav_DN293175_c0_g1_i1,OG0005105
Mcav_DN345236_c0_g1_i1,OG0005105
Mcav_DN305498_c0_g1_i1,OG0005104
Mcav_DN30334_c0_g1_i11,OG0005107
Mcav_DN63872_c0_g1_i1,OG0005107
Mcav_DN63872_c1_g1_i1,OG0005107
Mcav_DN193555_c0_g1_i1,OG0005106
Mcav_DN1304_c0_g1_i1,OG0005101
Mcav_DN132798_c0_g1_i2,OG0005100
Mcav_DN145305_c0_g1_i3,OG0005100
Mcav_DN2814_c0_g2_i5,OG0005103
Mcav_DN148524_c0_g1_i2,OG0005102
Mcav_DN337531_c0_g1_i1,OG0041709
Mcav_DN337526_c0_g1_i2,OG0041708
Mcav_DN43180_c0_g1_i2,OG0005109
Mcav_DN250884_c0_g1_i1,OG0005108
Mcav_DN349220_c0_g1_i1,OG0005108
Mcav_DN38777_c1_g1_i1,OG0005108
Mcav_DN8815_c1_g2_i2,OG0045712
Mcav_DN53219_c0_g1_i6,OG0044017
0,OG0032909
Mcav_DN6036_c0_g1_i1,OG0032908
0,OG0032907
Mcav_DN393424_c0_g1_i1,OG0032906
0,OG0032905
0,OG0032904
Mcav_DN416457_c0_g1_i1,OG0032903
0,OG0032902
0,OG0032901
0,OG0032900
Mcav_DN58152_c0_g1_i3,OG0044340
0,OG0046348
Mcav_DN60552_c0_g2_i3,OG0023698
Mcav_DN58155_c0_g1_i5,OG0044341
Mcav_DN103504_c0_g1_i1,OG0036318
0,OG0003626
0,OG0003627
0,OG0003624
0,OG0003625
0,OG0003622
0,OG0003623
Mcav_DN79541_c1_g1_i1,OG0003620
0,OG0003621
Mcav_DN27541_c0_g1_i5,OG0010358
Mcav_DN12932_c0_g1_i21,OG0010359
Mcav_DN124217_c1_g1_i1,OG0000948
Mcav_DN30059_c0_g1_i3,OG0000948
Mcav_DN39366_c0_g1_i10,OG0000948
Mcav_DN77673_c0_g1_i1,OG0000948
Mcav_DN77673_c0_g2_i1,OG0000948
0,OG0003628
0,OG0003629
Mcav_DN1482_c9_g2_i1,OG0000949
Mcav_DN24184_c0_g1_i4,OG0000949
Mcav_DN270165_c1_g1_i1,OG0000949
Mcav_DN40703_c2_g1_i3,OG0000949
Mcav_DN53851_c0_g1_i1,OG0000949
Mcav_DN8851_c1_g1_i1,OG0000949
Mcav_DN417306_c0_g1_i1,OG0043161
Mcav_DN41693_c1_g2_i1,OG0043160
Mcav_DN41766_c0_g1_i3,OG0043163
Mcav_DN41739_c0_g1_i1,OG0043162
Mcav_DN18446_c0_g1_i1,OG0010688
Mcav_DN52685_c0_g2_i4,OG0010689
Mcav_DN11403_c0_g1_i1,OG0028339
Mcav_DN114031_c0_g1_i1,OG0028338
Mcav_DN22129_c0_g1_i4,OG0010680
Mcav_DN63702_c0_g1_i1,OG0010681
Mcav_DN486_c4_g1_i1,OG0010682
0,OG0010683
Mcav_DN145789_c0_g1_i1,OG0010684
Mcav_DN253337_c0_g1_i1,OG0010684
Mcav_DN142387_c0_g1_i2,OG0010685
Mcav_DN7173_c7_g1_i9,OG0010686
Mcav_DN7211_c2_g1_i8,OG0010687
Mcav_DN58214_c0_g1_i5,OG0044344
Mcav_DN16991_c0_g3_i1,OG0000946
Mcav_DN18048_c0_g2_i9,OG0000946
Mcav_DN28852_c0_g1_i5,OG0000946
Mcav_DN31907_c1_g1_i2,OG0000946
Mcav_DN6628_c0_g1_i2,OG0000946
Mcav_DN6628_c0_g2_i1,OG0000946
Mcav_DN113750_c1_g1_i1,OG0000947
Mcav_DN23812_c1_g1_i11,OG0000947
Mcav_DN23812_c1_g1_i11,OG0000947
0,OG0034505
0,OG0034504
Mcav_DN2443_c0_g1_i14,OG0034507
0,OG0034506
0,OG0034501
0,OG0034500
0,OG0034503
Mcav_DN341143_c0_g1_i1,OG0034502
0,OG0034509
0,OG0034508
Mcav_DN58222_c1_g1_i1,OG0044345
Mcav_DN58231_c0_g1_i2,OG0044346
Mcav_DN109505_c0_g1_i1,OG0002579
Mcav_DN110689_c0_g1_i1,OG0002579
Mcav_DN44381_c0_g1_i1,OG0002579
Mcav_DN53110_c1_g1_i25,OG0002578
Mcav_DN11947_c0_g2_i1,OG0006992
Mcav_DN20006_c0_g1_i17,OG0002571
Mcav_DN78363_c0_g1_i1,OG0002571
Mcav_DN8315_c8_g1_i1,OG0002571
Mcav_DN321489_c0_g1_i1,OG0002570
Mcav_DN36964_c1_g1_i4,OG0002570
Mcav_DN835_c0_g1_i12,OG0002570
Mcav_DN37386_c0_g1_i14,OG0002573
Mcav_DN255433_c0_g1_i1,OG0002572
Mcav_DN9957_c0_g1_i4,OG0002572
Mcav_DN26253_c0_g1_i1,OG0002575
Mcav_DN17169_c1_g2_i2,OG0002574
Mcav_DN21296_c0_g1_i4,OG0002577
Mcav_DN5403_c0_g1_i2,OG0002577
Mcav_DN84586_c0_g1_i2,OG0002576
Mcav_DN7486_c0_g1_i2,OG0011085
Mcav_DN16719_c0_g1_i1,OG0011084
Mcav_DN5886_c0_g1_i7,OG0011087
Mcav_DN5886_c0_g1_i7,OG0011086
Mcav_DN9158_c0_g1_i10,OG0011081
Mcav_DN12884_c0_g1_i1,OG0011080
Mcav_DN17993_c0_g1_i3,OG0011083
Mcav_DN23551_c0_g1_i3,OG0011082
Mcav_DN349119_c0_g1_i1,OG0012260
Mcav_DN34916_c0_g2_i2,OG0012261
Mcav_DN6052_c1_g1_i1,OG0012261
Mcav_DN35031_c3_g1_i2,OG0012262
Mcav_DN62349_c0_g1_i1,OG0012262
Mcav_DN62349_c1_g1_i1,OG0012262
Mcav_DN35076_c0_g1_i1,OG0012263
Mcav_DN409218_c0_g1_i1,OG0012263
Mcav_DN90868_c0_g1_i1,OG0012263
Mcav_DN18059_c0_g2_i6,OG0011089
Mcav_DN18857_c0_g1_i3,OG0011088
Mcav_DN35243_c0_g1_i1,OG0012266
Mcav_DN53187_c0_g1_i6,OG0012266
Mcav_DN83271_c0_g1_i3,OG0012266
Mcav_DN83271_c0_g2_i2,OG0012266
Mcav_DN35255_c0_g2_i2,OG0012267
Mcav_DN90090_c0_g1_i6,OG0012267
0,OG0047114
Mcav_DN62485_c0_g1_i3,OG0044577
Mcav_DN79848_c4_g1_i1,OG0014786
Mcav_DN44786_c0_g1_i5,OG0006995
Mcav_DN76319_c2_g2_i1,OG0014781
0,OG0006994
Mcav_DN12937_c0_g1_i1,OG0013176
Mcav_DN254639_c0_g1_i1,OG0014783
Mcav_DN200268_c0_g1_i1,OG0038991
Mcav_DN34007_c0_g1_i1,OG0014782
0,OG0047115
Mcav_DN150015_c0_g1_i1,OG0011559
Mcav_DN210172_c0_g1_i1,OG0011559
Mcav_DN150726_c0_g1_i1,OG0011558
0,OG0046049
0,OG0046048
Mcav_DN12251_c0_g2_i3,OG0011553
Mcav_DN51763_c0_g1_i2,OG0011552
Mcav_DN33487_c0_g1_i10,OG0011551
Mcav_DN8416_c0_g1_i1,OG0011550
Mcav_DN159623_c0_g1_i1,OG0011557
Mcav_DN180621_c0_g1_i1,OG0011557
Mcav_DN107749_c0_g2_i5,OG0011556
Mcav_DN17327_c0_g2_i1,OG0011555
Mcav_DN18444_c0_g3_i2,OG0011554
Mcav_DN29098_c0_g1_i1,OG0012198
Mcav_DN29131_c1_g1_i11,OG0012199
Mcav_DN28948_c0_g1_i4,OG0012196
Mcav_DN51692_c1_g1_i1,OG0012196
Mcav_DN6686_c0_g1_i4,OG0012196
Mcav_DN29042_c0_g3_i1,OG0012197
Mcav_DN28665_c0_g1_i2,OG0012194
Mcav_DN389821_c0_g1_i1,OG0012194
Mcav_DN28924_c0_g1_i2,OG0012195
Mcav_DN4560_c0_g1_i4,OG0012195
Mcav_DN28602_c0_g1_i1,OG0012192
Mcav_DN28652_c2_g1_i16,OG0012193
Mcav_DN28547_c0_g1_i2,OG0012190
Mcav_DN2857_c0_g1_i12,OG0012191
Mcav_DN421455_c0_g1_i1,OG0012191
Mcav_DN53410_c0_g1_i1,OG0014693
Mcav_DN14431_c0_g1_i3,OG0014692
Mcav_DN2096_c0_g2_i4,OG0014691
Mcav_DN21811_c0_g1_i2,OG0014690
Mcav_DN22447_c0_g1_i2,OG0014697
Mcav_DN17040_c0_g1_i1,OG0014696
Mcav_DN35807_c0_g1_i1,OG0014696
Mcav_DN127429_c0_g1_i3,OG0014695
Mcav_DN7409_c0_g1_i2,OG0014694
Mcav_DN7409_c0_g2_i2,OG0014694
Mcav_DN14642_c0_g1_i4,OG0014699
Mcav_DN14642_c0_g2_i3,OG0014699
0,OG0014698
Mcav_DN40259_c1_g2_i7,OG0009668
Mcav_DN39981_c0_g1_i2,OG0009669
Mcav_DN73310_c0_g1_i1,OG0009660
Mcav_DN23541_c0_g1_i5,OG0009661
Mcav_DN20947_c0_g2_i1,OG0009662
Mcav_DN41007_c0_g1_i5,OG0009663
Mcav_DN13215_c0_g1_i9,OG0009664
Mcav_DN12331_c0_g1_i10,OG0009665
0,OG0009666
Mcav_DN56672_c0_g1_i1,OG0009667
Mcav_DN21027_c0_g1_i3,OG0029525
Mcav_DN21016_c0_g1_i4,OG0029524
Mcav_DN210445_c0_g1_i2,OG0029527
Mcav_DN353052_c0_g1_i2,OG0029527
Mcav_DN210385_c0_g1_i1,OG0029526
Mcav_DN21004_c0_g1_i1,OG0029521
Mcav_DN21004_c0_g2_i1,OG0029521
Mcav_DN209972_c0_g1_i2,OG0029520
Mcav_DN21011_c0_g1_i8,OG0029523
Mcav_DN21915_c0_g1_i4,OG0029523
Mcav_DN21009_c0_g1_i1,OG0029522
0,OG0047110
Mcav_DN210914_c0_g1_i1,OG0029529
Mcav_DN2107_c0_g1_i1,OG0029528
Mcav_DN31818_c0_g1_i4,OG0025046
Mcav_DN259572_c0_g1_i1,OG0040334
Mcav_DN23915_c0_g1_i11,OG0009598
Mcav_DN70150_c0_g1_i1,OG0009599
Mcav_DN131694_c0_g1_i1,OG0009596
Mcav_DN74529_c0_g1_i3,OG0009596
Mcav_DN77579_c2_g1_i5,OG0009597
Mcav_DN4796_c1_g1_i6,OG0009594
Mcav_DN58182_c0_g1_i6,OG0009595
Mcav_DN32836_c0_g1_i2,OG0009592
Mcav_DN151280_c0_g1_i1,OG0009593
Mcav_DN44702_c0_g1_i12,OG0009590
Mcav_DN14177_c0_g1_i5,OG0009591
Mcav_DN298066_c0_g1_i1,OG0025045
0,OG0025042
Mcav_DN4210_c0_g2_i1,OG0025043
Mcav_DN21782_c0_g2_i3,OG0016028
Mcav_DN272351_c0_g1_i1,OG0016028
0,OG0016029
Mcav_DN37982_c0_g3_i4,OG0025040
Mcav_DN30366_c0_g1_i3,OG0016022
Mcav_DN6889_c0_g2_i1,OG0016023
Mcav_DN15729_c0_g1_i3,OG0016020
Mcav_DN1329_c6_g1_i1,OG0016021
0,OG0016026
0,OG0016027
Mcav_DN28993_c0_g1_i7,OG0016024
Mcav_DN17025_c0_g1_i1,OG0016025
Mcav_DN247907_c0_g1_i2,OG0040014
Mcav_DN139812_c0_g1_i2,OG0007969
Mcav_DN61500_c1_g1_i1,OG0007969
0,OG0047113
Mcav_DN247911_c0_g1_i1,OG0040015
Mcav_DN10823_c0_g1_i2,OG0007968
0,OG0026278
Mcav_DN11686_c0_g1_i15,OG0026279
Mcav_DN8335_c0_g1_i1,OG0026270
Mcav_DN218594_c0_g1_i1,OG0026271
0,OG0026272
Mcav_DN9033_c0_g1_i11,OG0026273
0,OG0026274
Mcav_DN193790_c0_g1_i1,OG0026275
Mcav_DN50614_c0_g2_i2,OG0026276
Mcav_DN3772_c0_g1_i15,OG0026277
0,OG0022199
Mcav_DN154043_c0_g1_i1,OG0022198
0,OG0022191
Mcav_DN94339_c0_g1_i5,OG0022190
Mcav_DN50868_c0_g1_i2,OG0022193
Mcav_DN149438_c0_g1_i1,OG0022192
Mcav_DN37389_c0_g1_i7,OG0022195
Mcav_DN2979_c0_g1_i1,OG0022194
Mcav_DN129798_c0_g1_i2,OG0022197
0,OG0022196
Mcav_DN199736_c0_g1_i1,OG0017649
0,OG0017648
Mcav_DN207347_c0_g1_i2,OG0017645
Mcav_DN317708_c0_g1_i1,OG0017645
0,OG0017644
Mcav_DN48162_c2_g1_i1,OG0017647
Mcav_DN168847_c0_g1_i1,OG0017646
Mcav_DN356250_c0_g1_i1,OG0017641
Mcav_DN61803_c0_g1_i3,OG0017640
Mcav_DN61803_c0_g2_i2,OG0017640
Mcav_DN258799_c0_g1_i1,OG0017643
Mcav_DN337414_c0_g1_i8,OG0017642
Mcav_DN14912_c0_g1_i1,OG0028805
Mcav_DN25968_c2_g1_i1,OG0040337
0,OG0035195
Mcav_DN25848_c1_g1_i2,OG0023578
Mcav_DN16397_c0_g1_i12,OG0023579
Mcav_DN392430_c0_g1_i1,OG0035194
Mcav_DN259561_c0_g1_i1,OG0023574
Mcav_DN2368_c0_g1_i2,OG0023575
Mcav_DN4600_c0_g1_i2,OG0023576
Mcav_DN89535_c0_g2_i1,OG0023577
Mcav_DN65319_c0_g1_i1,OG0023570
Mcav_DN18305_c0_g1_i2,OG0023571
Mcav_DN243747_c0_g1_i1,OG0023572
Mcav_DN16589_c0_g1_i5,OG0023573
0,OG0026502
Mcav_DN53896_c0_g3_i1,OG0035196
Mcav_DN89520_c0_g1_i2,OG0022229
Mcav_DN3146_c0_g1_i1,OG0022228
Mcav_DN24942_c0_g1_i1,OG0022227
Mcav_DN261352_c0_g1_i1,OG0022226
Mcav_DN44386_c0_g1_i4,OG0022225
Mcav_DN150449_c0_g1_i1,OG0022224
Mcav_DN21481_c0_g1_i2,OG0022223
Mcav_DN146180_c0_g1_i2,OG0022222
0,OG0022221
Mcav_DN15563_c0_g1_i2,OG0022220
Mcav_DN17721_c0_g2_i1,OG0026501
0,OG0035193
Mcav_DN24788_c1_g1_i10,OG0040011
Mcav_DN39229_c1_g1_i1,OG0026506
0,OG0035192
Mcav_DN6449_c0_g1_i12,OG0026507
Mcav_DN9541_c0_g2_i3,OG0026507
0,OG0026504
Mcav_DN19072_c0_g1_i2,OG0026505
Mcav_DN56930_c0_g1_i1,OG0044266
Mcav_DN24789_c1_g1_i11,OG0040012
Mcav_DN24016_c0_g1_i1,OG0039707
Mcav_DN247906_c0_g1_i1,OG0040013
Mcav_DN93624_c1_g4_i3,OG0019568
Mcav_DN93777_c0_g1_i4,OG0019569
Mcav_DN93457_c0_g2_i3,OG0019566
Mcav_DN93472_c0_g1_i1,OG0019567
Mcav_DN9338_c0_g5_i2,OG0019564
Mcav_DN93390_c0_g1_i2,OG0019565
Mcav_DN9302_c0_g1_i2,OG0019562
Mcav_DN9319_c0_g1_i29,OG0019563
Mcav_DN92373_c0_g1_i3,OG0019560
Mcav_DN9301_c0_g1_i1,OG0019561
Mcav_DN11114_c0_g1_i2,OG0024100
Mcav_DN37582_c0_g1_i3,OG0024101
Mcav_DN17148_c0_g1_i1,OG0024102
Mcav_DN33423_c0_g1_i4,OG0024103
Mcav_DN1003_c0_g1_i12,OG0024104
Mcav_DN63400_c0_g1_i1,OG0024105
Mcav_DN346917_c0_g1_i1,OG0024106
Mcav_DN22722_c0_g2_i4,OG0024107
Mcav_DN116808_c0_g1_i1,OG0024108
Mcav_DN60389_c0_g1_i3,OG0024109
Mcav_DN257043_c0_g1_i1,OG0021558
Mcav_DN301628_c0_g1_i1,OG0021558
Mcav_DN140533_c0_g1_i1,OG0021559
Mcav_DN35296_c0_g1_i2,OG0030671
Mcav_DN35275_c0_g1_i5,OG0030670
Mcav_DN580_c15_g1_i2,OG0030670
Mcav_DN35316_c0_g1_i1,OG0030677
Mcav_DN35315_c0_g1_i2,OG0030676
Mcav_DN35309_c0_g2_i1,OG0030675
Mcav_DN35305_c0_g2_i2,OG0030674
Mcav_DN247181_c0_g1_i1,OG0021550
Mcav_DN29706_c0_g1_i4,OG0021551
0,OG0021552
Mcav_DN97928_c0_g1_i3,OG0021553
Mcav_DN58167_c0_g1_i1,OG0021554
Mcav_DN399550_c0_g1_i1,OG0021555
Mcav_DN58319_c0_g1_i4,OG0021556
Mcav_DN62166_c0_g1_i2,OG0021557
Mcav_DN15791_c1_g1_i2,OG0038084
Mcav_DN15793_c0_g1_i1,OG0038085
Mcav_DN157942_c0_g1_i1,OG0038086
Mcav_DN158021_c0_g1_i1,OG0038087
Mcav_DN157723_c0_g1_i1,OG0038080
Mcav_DN15773_c0_g1_i4,OG0038081
Mcav_DN157792_c0_g1_i1,OG0038082
Mcav_DN15789_c0_g1_i2,OG0038083
Mcav_DN260432_c0_g1_i1,OG0040353
Mcav_DN158053_c0_g1_i1,OG0038088
Mcav_DN15806_c0_g1_i4,OG0038089
Mcav_DN56918_c0_g1_i1,OG0044261
Mcav_DN260362_c0_g1_i1,OG0040352
Mcav_DN56915_c0_g1_i12,OG0044260
0,OG0021888
Mcav_DN46177_c0_g2_i3,OG0021889
Mcav_DN19099_c0_g1_i6,OG0021886
0,OG0021887
Mcav_DN19559_c0_g1_i2,OG0021884
Mcav_DN6379_c0_g1_i2,OG0021885
Mcav_DN9316_c0_g1_i2,OG0021882
Mcav_DN296363_c0_g1_i1,OG0021883
Mcav_DN305631_c0_g1_i1,OG0021880
Mcav_DN20736_c0_g1_i2,OG0021881
Mcav_DN260317_c0_g1_i1,OG0040351
Mcav_DN248091_c0_g1_i2,OG0040019
Mcav_DN296094_c0_g1_i2,OG0027484
Mcav_DN150215_c0_g1_i1,OG0027485
Mcav_DN394716_c0_g1_i1,OG0027486
Mcav_DN50805_c0_g1_i2,OG0027487
Mcav_DN104734_c0_g1_i1,OG0027480
Mcav_DN117084_c0_g1_i1,OG0027481
Mcav_DN194533_c0_g1_i1,OG0027482
Mcav_DN21494_c0_g1_i1,OG0027483
Mcav_DN101154_c0_g2_i1,OG0027488
Mcav_DN58294_c1_g2_i3,OG0027489
Mcav_DN43797_c0_g1_i2,OG0031102
Mcav_DN67416_c0_g1_i1,OG0031102
Mcav_DN43838_c0_g1_i1,OG0031103
Mcav_DN338304_c0_g1_i1,OG0020689
Mcav_DN118086_c0_g1_i1,OG0020688
Mcav_DN43944_c0_g1_i1,OG0031106
Mcav_DN43959_c0_g2_i1,OG0031107
Mcav_DN43883_c0_g2_i6,OG0031104
Mcav_DN62929_c2_g1_i1,OG0031104
Mcav_DN43939_c0_g1_i5,OG0031105
Mcav_DN45637_c0_g1_i1,OG0020683
Mcav_DN79393_c0_g1_i2,OG0020682
Mcav_DN19989_c0_g3_i2,OG0020681
Mcav_DN145645_c0_g1_i3,OG0020680
Mcav_DN226711_c0_g1_i1,OG0020687
Mcav_DN16562_c0_g1_i1,OG0020686
Mcav_DN8073_c0_g1_i2,OG0020685
Mcav_DN86472_c0_g1_i3,OG0020684
Mcav_DN145770_c0_g1_i1,OG0037467
Mcav_DN145727_c0_g1_i1,OG0037466
Mcav_DN145705_c0_g1_i1,OG0037465
Mcav_DN145701_c0_g1_i4,OG0037464
Mcav_DN145691_c0_g1_i1,OG0037463
Mcav_DN14568_c0_g4_i1,OG0037462
Mcav_DN145670_c0_g1_i1,OG0037461
Mcav_DN145635_c0_g1_i1,OG0037460
Mcav_DN145795_c0_g1_i1,OG0037469
Mcav_DN296226_c0_g1_i1,OG0019996
Mcav_DN10469_c0_g1_i4,OG0006104
Mcav_DN40832_c0_g1_i1,OG0006105
Mcav_DN14189_c3_g1_i2,OG0006106
Mcav_DN1849_c2_g1_i4,OG0006106
Mcav_DN95148_c0_g2_i2,OG0006107
Mcav_DN130286_c0_g1_i4,OG0006100
Mcav_DN340438_c0_g1_i1,OG0006100
Mcav_DN243752_c0_g1_i1,OG0006101
Mcav_DN43502_c0_g1_i3,OG0006101
Mcav_DN12063_c0_g1_i2,OG0006102
Mcav_DN12063_c0_g2_i2,OG0006102
Mcav_DN18445_c1_g1_i8,OG0006103
Mcav_DN7374_c0_g1_i1,OG0006103
Mcav_DN34864_c0_g2_i8,OG0006108
Mcav_DN5069_c0_g2_i11,OG0006109
Mcav_DN26058_c0_g1_i2,OG0040355
Mcav_DN352024_c0_g1_i1,OG0042135
Mcav_DN35194_c0_g1_i1,OG0042134
Mcav_DN352143_c0_g1_i1,OG0042137
Mcav_DN35209_c0_g1_i1,OG0042136
Mcav_DN351557_c0_g1_i1,OG0042131
Mcav_DN26051_c0_g1_i1,OG0040354
Mcav_DN351543_c0_g1_i1,OG0042130
Mcav_DN338620_c0_g1_i1,OG0041756
Mcav_DN351806_c0_g1_i1,OG0042133
0,OG0033011
Mcav_DN60780_c0_g1_i3,OG0044501
Mcav_DN43960_c0_g1_i12,OG0005747
Mcav_DN11347_c0_g1_i1,OG0005746
Mcav_DN32083_c0_g1_i1,OG0005745
Mcav_DN440_c0_g1_i1,OG0005745
Mcav_DN294576_c0_g1_i1,OG0005744
Mcav_DN422672_c0_g1_i1,OG0005744
Mcav_DN26586_c0_g1_i2,OG0005743
Mcav_DN98964_c0_g1_i1,OG0005743
Mcav_DN16802_c0_g1_i2,OG0005742
0,OG0005741
Mcav_DN56936_c0_g1_i2,OG0005740
Mcav_DN8186_c0_g1_i1,OG0005740
0,OG0010703
0,OG0005749
Mcav_DN905_c1_g1_i24,OG0005748
0,OG0001457
Mcav_DN359421_c0_g1_i1,OG0001456
Mcav_DN62358_c1_g1_i1,OG0001455
Mcav_DN77869_c0_g1_i1,OG0001455
Mcav_DN121143_c0_g1_i1,OG0001454
Mcav_DN357016_c0_g1_i1,OG0001454
Mcav_DN5854_c0_g1_i1,OG0001454
Mcav_DN20569_c0_g1_i1,OG0001453
Mcav_DN291219_c0_g1_i1,OG0001453
Mcav_DN31478_c0_g1_i3,OG0001453
Mcav_DN7178_c0_g1_i2,OG0001452
Mcav_DN195303_c0_g1_i1,OG0001451
Mcav_DN27086_c0_g1_i1,OG0001451
Mcav_DN7295_c0_g1_i1,OG0001451
Mcav_DN292_c5_g1_i1,OG0001450
Mcav_DN55256_c0_g1_i5,OG0010705
Mcav_DN107394_c0_g1_i2,OG0001459
Mcav_DN48096_c0_g1_i6,OG0001459
Mcav_DN8472_c2_g2_i1,OG0001459
Mcav_DN177_c1_g1_i10,OG0001458
Mcav_DN409872_c0_g1_i1,OG0001458
Mcav_DN17941_c0_g1_i9,OG0010707
Mcav_DN38234_c0_g2_i2,OG0010706
Mcav_DN60912_c0_g1_i2,OG0044505
Mcav_DN44700_c0_g1_i5,OG0033614
Mcav_DN8852_c0_g1_i16,OG0033615
Mcav_DN15110_c0_g1_i3,OG0033616
0,OG0033617
0,OG0033610
0,OG0033611
0,OG0033612
0,OG0033613
0,OG0033618
0,OG0033619
0,OG0034388
0,OG0034383
0,OG0034382
0,OG0034381
0,OG0034380
Mcav_DN36322_c0_g1_i1,OG0042318
0,OG0034387
0,OG0034386
Mcav_DN194308_c0_g1_i1,OG0034385
0,OG0034384
Mcav_DN95015_c0_g1_i1,OG0045953
0,OG0046342
Mcav_DN7683_c0_g2_i1,OG0031920
Mcav_DN76840_c0_g2_i1,OG0031921
Mcav_DN76858_c0_g2_i3,OG0031922
Mcav_DN7709_c0_g1_i9,OG0031923
Mcav_DN7741_c0_g2_i2,OG0031924
Mcav_DN77558_c0_g1_i2,OG0031925
Mcav_DN7769_c0_g1_i2,OG0031926
Mcav_DN7786_c0_g1_i12,OG0031927
Mcav_DN77911_c0_g2_i2,OG0031928
Mcav_DN95394_c1_g1_i1,OG0031928
Mcav_DN77916_c0_g1_i4,OG0031929
Mcav_DN14594_c0_g2_i4,OG0018316
Mcav_DN14811_c0_g1_i1,OG0018316
Mcav_DN14600_c1_g3_i2,OG0018317
Mcav_DN145659_c0_g1_i1,OG0018314
Mcav_DN145846_c0_g1_i1,OG0018315
Mcav_DN400747_c0_g1_i1,OG0018315
Mcav_DN14526_c0_g1_i1,OG0018312
Mcav_DN145283_c0_g1_i1,OG0018313
Mcav_DN54001_c0_g1_i1,OG0018313
Mcav_DN145066_c0_g1_i1,OG0018310
Mcav_DN145230_c0_g1_i4,OG0018311
0,OG0032598
Mcav_DN146178_c0_g1_i1,OG0018318
Mcav_DN14632_c0_g1_i4,OG0018319
Mcav_DN389586_c0_g1_i1,OG0042683
Mcav_DN389580_c0_g1_i1,OG0042682
Mcav_DN17248_c0_g1_i1,OG0016404
Mcav_DN385913_c0_g1_i2,OG0016404
Mcav_DN14401_c0_g1_i1,OG0016405
0,OG0032590
0,OG0016406
0,OG0032591
Mcav_DN862_c0_g1_i4,OG0016407
Mcav_DN256255_c0_g1_i1,OG0016400
Mcav_DN38973_c0_g1_i1,OG0042689
Mcav_DN52154_c0_g1_i3,OG0016401
Mcav_DN389739_c0_g1_i1,OG0042688
Mcav_DN49061_c3_g1_i1,OG0016402
Mcav_DN2632_c1_g1_i4,OG0016403
Mcav_DN4037_c0_g1_i1,OG0042986
Mcav_DN403803_c0_g1_i1,OG0042987
Mcav_DN40312_c0_g1_i5,OG0042980
Mcav_DN403137_c0_g1_i1,OG0042981
Mcav_DN429462_c0_g1_i1,OG0042981
Mcav_DN42622_c0_g2_i1,OG0043239
Mcav_DN42570_c0_g1_i3,OG0043238
Mcav_DN18978_c1_g1_i8,OG0007079
Mcav_DN1269_c3_g1_i1,OG0007078
Mcav_DN37785_c0_g1_i17,OG0007078
Mcav_DN15306_c0_g1_i3,OG0007077
Mcav_DN14854_c0_g1_i16,OG0007076
Mcav_DN441_c0_g2_i1,OG0007075
Mcav_DN21545_c0_g1_i1,OG0007074
Mcav_DN3169_c0_g2_i3,OG0007073
Mcav_DN21981_c0_g1_i1,OG0007072
Mcav_DN17024_c0_g1_i3,OG0007071
Mcav_DN149280_c0_g1_i1,OG0007070
Mcav_DN34920_c0_g1_i4,OG0019049
Mcav_DN11919_c0_g1_i10,OG0004713
Mcav_DN147547_c0_g1_i1,OG0004713
Mcav_DN53559_c0_g2_i3,OG0031439
Mcav_DN148971_c0_g1_i1,OG0003564
Mcav_DN16456_c0_g2_i1,OG0003564
Mcav_DN49162_c0_g1_i2,OG0003564
Mcav_DN34798_c0_g1_i4,OG0019041
Mcav_DN85353_c0_g2_i3,OG0019041
Mcav_DN34793_c0_g1_i10,OG0019040
Mcav_DN34829_c0_g1_i6,OG0019043
Mcav_DN348124_c0_g1_i1,OG0019042
Mcav_DN34846_c0_g1_i1,OG0019045
Mcav_DN34845_c0_g2_i5,OG0019044
Mcav_DN4958_c0_g1_i3,OG0019044
Mcav_DN4958_c0_g4_i1,OG0019044
Mcav_DN34859_c0_g1_i6,OG0019047
Mcav_DN34857_c0_g1_i2,OG0019046
